User Name,Tweets Ago,Compound,Negative,Neutral,Positive,Tweet,Date
@CNN,73,0.5859,0.0,0.78,0.22,"Dwayne ""The Rock"" Johnson surprised his cousin and longtime stunt double, Tanaoi Reed, with a gift that brought him… https://t.co/H0v3mpXlaF",Wed Aug 01 01:51:56 +0000 2018
@CNN,74,0.0,0.0,1.0,0.0,"Move over Macron, there's a new bromance at the White House | By Nic Robertson via @CNNOpinion… https://t.co/7DeM6HJtsh",Wed Aug 01 01:42:17 +0000 2018
@CNN,75,0.0,0.0,1.0,0.0,"RT @CuomoPrimeTime: ""While I'm not using the specific word, 'collusion.' I will remind you, what the whole Mueller investigation is about i…",Wed Aug 01 01:39:29 +0000 2018
@CNN,76,0.0,0.0,1.0,0.0,The Trump Tower meeting: A timeline https://t.co/eb7w6RWAXR https://t.co/sIbEtLDz2k,Wed Aug 01 01:36:45 +0000 2018
@CNN,77,0.0,0.0,1.0,0.0,"A child's brain repaired itself after a full third of the right hemisphere was surgically removed, rewiring itself… https://t.co/dzNiE8u66k",Wed Aug 01 01:29:55 +0000 2018
@CNN,78,0.0258,0.0,0.936,0.064,Trump isn't everything in the midterms. Local factors will matter too | Analysis by CNN's Harry Enten… https://t.co/g9lWZqu5so,Wed Aug 01 01:25:58 +0000 2018
@CNN,79,0.0,0.0,1.0,0.0,Here are key takeaways from day one of the Paul Manafort trial https://t.co/n0inEPvxnH https://t.co/pm600uuGfi,Wed Aug 01 01:17:37 +0000 2018
@CNN,80,0.7506,0.094,0.59,0.316,"RT @AC360: ""Trump is a brilliant entertainer ... by allowing ourselves to be constantly entertained, we lose sight of fundamental ethics, v…",Wed Aug 01 01:16:52 +0000 2018
@CNN,81,0.0,0.0,1.0,0.0,When Sen. Richard Blumenthal asked several Trump administration officials whether they thought the “zero tolerance”… https://t.co/50wFS1nasU,Wed Aug 01 01:14:38 +0000 2018
@CNN,82,-0.4939,0.127,0.873,0.0,"RT @AC360: ""If anyone posts this information online, they are in violation of federal law"" - Attorney General Bob Ferguson, who sued the Tr…",Wed Aug 01 01:04:57 +0000 2018
@CNN,83,0.0,0.0,1.0,0.0,"The Trump administration plans to raise pending tariffs on $200 billion in Chinese goods to 25% from 10%, a source… https://t.co/iLLOium53G",Wed Aug 01 01:03:41 +0000 2018
@CNN,84,0.0,0.0,1.0,0.0,"RT @AC360: They ""weren't particularly close ... these were not two men who could grab dinner, would grab lunches."" - Fmr. Trump strategist…",Wed Aug 01 00:53:55 +0000 2018
@CNN,85,0.0,0.0,1.0,0.0,"President Trump says American farmers getting hit by tariffs ""can take it,"" speaking to a crowd at a Florida rally… https://t.co/SO418uYC3R",Wed Aug 01 00:53:28 +0000 2018
@CNN,86,0.4404,0.0,0.854,0.146,"President Trump, telling his supporters why he wanted Americans to be required to show identification before castin… https://t.co/5e90v248vj",Wed Aug 01 00:41:03 +0000 2018
@CNN,87,0.0,0.0,1.0,0.0,"President Donald Trump riffed on acting presidential and Abe Lincoln during a campaign rally in Tampa, Florida… https://t.co/TZVX5OKf2y",Wed Aug 01 00:22:50 +0000 2018
@CNN,88,0.0,0.0,1.0,0.0,"President Trump says American farmers getting hit by tariffs ""can take it,"" speaking to a crowd at a Florida rally… https://t.co/zszzQGTahK",Tue Jul 31 23:57:35 +0000 2018
@CNN,89,0.0,0.0,1.0,0.0,The founder of a website containing plans for 3D-printable guns says downloads are disabled until he sees a federal… https://t.co/dsd2L0AJWN,Tue Jul 31 23:43:07 +0000 2018
@CNN,90,0.2716,0.0,0.913,0.087,"RT @OutFrontCNN: ""Even if he cooperated with authorities he was still looking at a very substantial amount of time...at his age, he may hav…",Tue Jul 31 23:37:40 +0000 2018
@CNN,91,-0.3818,0.148,0.852,0.0,BREAKING: A federal judge just issued a temporary restraining order blocking the government from allowing the distr… https://t.co/3P5bJY54kM,Tue Jul 31 23:35:18 +0000 2018
@CNN,92,0.5267,0.0,0.764,0.236,"Why men get the ""glamour work"" assignments more than women https://t.co/usAlbJlz8A https://t.co/YyDAp8tmk5",Tue Jul 31 23:31:06 +0000 2018
@CNN,93,0.6249,0.0,0.785,0.215,"President Trump holds a ""Make America Great Again"" rally in Tampa, Florida. Watch live: https://t.co/YsWrL0CzbD

Fo… https://t.co/Ird84SvDoB",Tue Jul 31 23:14:01 +0000 2018
@CNN,94,0.4019,0.0,0.886,0.114,North Korea provided only a single dog tag to help identify the 55 cases of remains that were given to US officials… https://t.co/YpWBFVQDEc,Tue Jul 31 23:11:05 +0000 2018
@CNN,95,0.0,0.0,1.0,0.0,The secret Donald Trump and Rudy Giuliani know about the Russia probe | Analysis by @CillizzaCNN… https://t.co/8Xv3BAsl9w,Tue Jul 31 23:01:05 +0000 2018
@CNN,96,0.4215,0.074,0.781,0.145,"This new book about Ferrari will cost up to $30,000 and be limited to only 1,947 copies -- celebrating Ferrari's fo… https://t.co/iB9b2eno8M",Tue Jul 31 22:52:16 +0000 2018
@CNN,97,0.0,0.0,1.0,0.0,RT @CNNSitRoom: Blumenthal on hearing testimony about the child separations: One career official said that it was the result of a deliberat…,Tue Jul 31 22:49:22 +0000 2018
@CNN,98,-0.3612,0.111,0.889,0.0,"After months of turmoil and speculation, MoviePass appears to be on its last legs. 

So what's next for the service… https://t.co/UnqOqxQbFL",Tue Jul 31 22:48:26 +0000 2018
@CNN,99,-0.6486,0.209,0.791,0.0,"There are no deaths from the Aeromexico plane accident, the governor of the state of Durango says. There were 101 p… https://t.co/QiqGHEAAoH",Tue Jul 31 22:45:14 +0000 2018
@CNN,100,0.5574,0.0,0.783,0.217,"In private, Supreme Court nominee Brett Kavanaugh hints at views on Mueller https://t.co/28zxPh7Kqm https://t.co/5GFm4SoE4I",Tue Jul 31 22:42:19 +0000 2018
@CNN,101,0.5719,0.0,0.773,0.227,Parkland shooting survivor @davidhogg111 joins @andersoncooper on #fullcircle tonight to talk 3D guns. Join us on F… https://t.co/6dac8fQwQt,Tue Jul 31 22:35:57 +0000 2018
@FoxNews,2,-0.1779,0.197,0.669,0.134,A @PGE4Me truck was proudly flying an American flag while going to homes damaged by the massive Carr Fire in Califo… https://t.co/9txktXrAvW,Wed Aug 01 08:38:00 +0000 2018
@FoxNews,3,0.0,0.0,1.0,0.0,".@SenJoniErnst: “We would rather not see a government shutdown, but I do think that the president needs to be heard… https://t.co/jc8H61dIH2",Wed Aug 01 08:30:00 +0000 2018
@FoxNews,4,-0.7845,0.434,0.566,0.0,Brian Terry murder suspect extradited to the US from Mexico https://t.co/yuLP7lo6iH,Wed Aug 01 08:23:00 +0000 2018
@FoxNews,5,-0.5423,0.36,0.64,0.0,Toddler Gives Breakfast to California Firefighters Battling Carr Fire https://t.co/NeqDOpCRaK,Wed Aug 01 08:15:00 +0000 2018
@FoxNews,6,-0.0516,0.091,0.909,0.0,.@SecNielsen touted the need for a border wall during an appearance on @FoxBusiness. https://t.co/9iUsPnWvQU,Wed Aug 01 08:07:00 +0000 2018
@FoxNews,7,0.4404,0.0,0.775,0.225,".@RonDeSantisFL: ""We have the strongest economy we've had in years."" https://t.co/mAzEv9tWZY",Wed Aug 01 08:00:00 +0000 2018
@FoxNews,8,-0.5719,0.281,0.719,0.0,Dozens who lost homes in Carr Fire still report to work at hospital https://t.co/6PebZMhiZL,Wed Aug 01 07:53:00 +0000 2018
@FoxNews,9,0.6249,0.0,0.769,0.231,".@IngrahamAngle: ""If the Democratic Party gains majorities in either house of Congress, what are they going to do?… https://t.co/Ea9noqeQKL",Wed Aug 01 07:45:00 +0000 2018
@FoxNews,10,0.0,0.0,1.0,0.0,"Trump asks John Kelly to stay as chief of staff through 2020, sources say https://t.co/I3kDBtt8yj",Wed Aug 01 07:38:00 +0000 2018
@FoxNews,11,-0.3947,0.158,0.754,0.088,".@AlanDersh on Paul Manafort and his trial: ""Well it's very simple, his crime is being associated with Donald Trump… https://t.co/mRBq1tDdpp",Wed Aug 01 07:30:00 +0000 2018
@FoxNews,12,0.0,0.0,1.0,0.0,"Trump inherited 'cyber-crisis' from Obama, @VP Pence says at cybersecurity summit https://t.co/GcmxwlKWqz",Wed Aug 01 07:23:00 +0000 2018
@FoxNews,13,0.3612,0.0,0.872,0.128,".@POTUS: ""We're setting records like never before. Since the election, we have added 3.7 million new jobs."" https://t.co/Pn3N6ojb2a",Wed Aug 01 07:15:00 +0000 2018
@FoxNews,14,-0.5267,0.268,0.732,0.0,"Dem governor flees to $7M Italian vacation home as political, personal problems mount https://t.co/m3tiERiLnQ",Wed Aug 01 07:07:00 +0000 2018
@FoxNews,15,0.0772,0.0,0.933,0.067,".@SecNielsen on migrant children not reunited with families: ""The reason that that number is remaining is either be… https://t.co/WFUNFOlf2U",Wed Aug 01 07:00:01 +0000 2018
@FoxNews,16,-0.4939,0.176,0.824,0.0,"OPINION: If ObamaCare is an economic time bomb, Medicare for All would be a nuclear explosion https://t.co/b5t0zZAB4O",Wed Aug 01 06:53:00 +0000 2018
@FoxNews,17,0.7184,0.0,0.667,0.333,".@IngrahamAngle: ""The president promised you peace and prosperity, and that's what he delivered."" https://t.co/pci7XTcUxK",Wed Aug 01 06:45:00 +0000 2018
@FoxNews,18,-0.5719,0.343,0.657,0.0,Illegal immigrant deported 5 times from US sentenced for third DUI https://t.co/L8sj5cxajJ,Wed Aug 01 06:38:00 +0000 2018
@FoxNews,19,0.0772,0.0,0.942,0.058,".@POTUS: ""Just last week, it was announced that the U.S. economy grew at 4.1% last quarter. It was a number that ev… https://t.co/QmsnONX6Te",Wed Aug 01 06:30:00 +0000 2018
@FoxNews,20,0.0,0.0,1.0,0.0,"Indiana woman quilts American flag for @POTUS, wants to get it to @WhiteHouse https://t.co/dVxfXyC3u5",Wed Aug 01 06:23:00 +0000 2018
@FoxNews,21,0.1531,0.096,0.78,0.124,A little girl in Northern California is doing what she can to help firefighters battling the deadly Carr Fire.… https://t.co/WX5wMIQqY2,Wed Aug 01 06:15:00 +0000 2018
@FoxNews,22,0.7579,0.057,0.622,0.321,"During a ""Make America Great Again"" rally in Tampa, Florida, President @realDonaldTrump touted economic growth and… https://t.co/UiJNIc6Fyh",Wed Aug 01 06:07:00 +0000 2018
@FoxNews,23,-0.7269,0.249,0.7,0.051,"""This system is broken. It needs to be fixed.""

Alice Marie Johnson, the woman whose prison sentence was commuted b… https://t.co/t9RQ3Vyemx",Wed Aug 01 06:00:00 +0000 2018
@FoxNews,24,0.1725,0.124,0.711,0.165,"OPINION: Most Americans agree with Trump, not Cohen – Taping clients 'smacks of trickery' https://t.co/uNaGyxtgOH",Wed Aug 01 05:53:00 +0000 2018
@FoxNews,25,0.8074,0.0,0.49,0.51,".@POTUS: ""Everybody loves Melania... She's doing a fantastic job."" https://t.co/FzLRTQpNoa",Wed Aug 01 05:45:00 +0000 2018
@FoxNews,26,0.0,0.0,1.0,0.0,"During an appearance on “Jimmy Kimmel Live,” Kim Kardashian West discussed President @realDonaldTrump and his decis… https://t.co/XzZzBWa5TP",Wed Aug 01 05:38:00 +0000 2018
@FoxNews,27,0.0,0.0,1.0,0.0,Stuart Varney: “President Trump has directly reversed the economic policies of President Obama.” https://t.co/SN8eUVBIH1,Wed Aug 01 05:30:00 +0000 2018
@FoxNews,28,-0.25,0.143,0.857,0.0,Democrat who resigned after masturbation allegation may be planning political comeback: report https://t.co/o29V4ZMrvT,Wed Aug 01 05:23:00 +0000 2018
@FoxNews,29,0.4019,0.136,0.617,0.247,"""This country is a country of second chances. I love America.""

Alice Marie Johnson, the woman whose prison sentenc… https://t.co/g5V0w6CtO0",Wed Aug 01 05:15:00 +0000 2018
@FoxNews,30,0.5106,0.0,0.837,0.163,A highway patrol officer has become an internet sensation after he helped rescue a month-old fawn from a Northern C… https://t.co/1qnOJ6nb7K,Wed Aug 01 05:07:00 +0000 2018
@FoxNews,31,0.6249,0.0,0.76,0.24,".@POTUS: ""'Make America Great Again' only to be replaced by 'Keep America Great.'"" https://t.co/lKhHpLlyRN",Wed Aug 01 05:00:00 +0000 2018
@FoxNews,32,-0.4019,0.291,0.709,0.0,ICE agents accuse Oregon mayor of abetting 'Abolish ICE' protesters https://t.co/7AbfV06I4q,Wed Aug 01 04:53:00 +0000 2018
@FoxNews,33,-0.6597,0.231,0.769,0.0,"Jay Sekulow: “There’s no violation of law, statute, rule or regulation that we have seen after reviewing this case… https://t.co/TYOi2JgB1Z",Wed Aug 01 04:45:00 +0000 2018
@FoxNews,34,-0.3182,0.161,0.839,0.0,Painting of Trump team 'Crossing the Swamp' touches off social media frenzy https://t.co/mNdVGXOCYE,Wed Aug 01 04:38:00 +0000 2018
@FoxNews,35,0.7391,0.0,0.642,0.358,".@RonDeSantisFL: ""I appreciate your support, Mr. President, but I appreciate more the leadership you're showing for… https://t.co/ZTvuDGVrIa",Wed Aug 01 04:30:00 +0000 2018
@FoxNews,36,0.4215,0.0,0.823,0.177,".@POTUS: ""It's a lot easier to act presidential than to do what I do."" https://t.co/burknDjFPr https://t.co/Azmvqg9r6N",Wed Aug 01 04:23:00 +0000 2018
@FoxNews,37,0.2732,0.0,0.861,0.139,Pittsburgh dad worked three jobs to surprise teen daughter with 'dream' dress https://t.co/GJNUiK34IE https://t.co/2FmL2faGOT,Wed Aug 01 04:15:00 +0000 2018
@FoxNews,38,0.0772,0.0,0.929,0.071,"Alice Marie Johnson, the woman whose life sentence was commuted by President @realDonaldTrump last month, called Am… https://t.co/ln5L04UwL1",Wed Aug 01 04:08:00 +0000 2018
@FoxNews,39,0.6588,0.0,0.761,0.239,"The crowd chants 'USA!' during the ""Make America Great Again"" rally in Tampa, Florida. https://t.co/7F3cps7agK",Wed Aug 01 04:01:00 +0000 2018
@FoxNews,40,-0.34,0.167,0.833,0.0,Texas mall robbery suspects ID'd as Mexican nationals in US illegally https://t.co/XNkImFZLQG https://t.co/8uU9u3dQEh,Wed Aug 01 03:56:46 +0000 2018
@FoxNews,41,-0.5106,0.264,0.736,0.0,Federal judge blocks release of 3D-printed gun plans for the time being https://t.co/i9lIfpnYhM https://t.co/AOTRq5K1Vl,Wed Aug 01 03:52:05 +0000 2018
@FoxNews,42,0.204,0.091,0.78,0.128,".@GiannoCaldwell: ""People feel a bit more anxiety and angst when it comes to their safety in Chicago...The mayor ha… https://t.co/4lRSulzkHG",Wed Aug 01 03:45:13 +0000 2018
@FoxNews,43,-0.4404,0.281,0.719,0.0,Chicago activists demand Rahm Emanuel resign ahead of anti-violence rally https://t.co/a6WKrvtVow https://t.co/H5cpktIvk3,Wed Aug 01 03:38:36 +0000 2018
@FoxNews,44,-0.7783,0.327,0.673,0.0,"Orcas pass around calf's body in mourning ritual one week after its death, report says https://t.co/3u7XBY9zXI",Wed Aug 01 03:30:00 +0000 2018
@FoxNews,45,0.0,0.0,1.0,0.0,".@GOPLeader Kevin McCarthy: ""We have put money into the wall, we are currently building the wall, but we have to fi… https://t.co/Ktzb5JtO1R",Wed Aug 01 03:22:00 +0000 2018
@FoxNews,46,-0.6808,0.28,0.72,0.0,".@RepDeSantis on his controversial political ad: ""People who are getting upset about it, they have no sense of humo… https://t.co/uj7KXpX5MO",Wed Aug 01 03:15:00 +0000 2018
@FoxNews,47,0.6908,0.0,0.749,0.251,".@IngrahamAngle: ""Thanks to Trump, we can now as a nation have a real conversation, and a debate would be nice, abo… https://t.co/Bvus5FUnpf",Wed Aug 01 03:09:00 +0000 2018
@FoxNews,48,0.7184,0.0,0.667,0.333,".@IngrahamAngle: ""The president promised you peace and prosperity, and that's what he delivered."" https://t.co/8vXx0FzjLH",Wed Aug 01 03:03:41 +0000 2018
@FoxNews,49,0.6249,0.0,0.769,0.231,".@IngrahamAngle: ""If the Democratic Party gains majorities in either house of Congress, what are they going to do?… https://t.co/z2iH7Y0ya2",Wed Aug 01 02:59:12 +0000 2018
@FoxNews,50,0.7003,0.0,0.746,0.254,"Alice Marie Johnson calls America 'country of second chances,' hopeful Trump will 'follow up' with cases like hers. https://t.co/Ts1jXm0Q74",Wed Aug 01 02:52:15 +0000 2018
@FoxNews,51,-0.5574,0.175,0.825,0.0,Driver who was caught swerving a contractor van to purposely hit puddles and soak pedestrians has been fired. https://t.co/ML3GcKklnZ,Wed Aug 01 02:43:03 +0000 2018
@FoxNews,52,-0.6486,0.31,0.69,0.0,The future of lethal injection is in doubt as critics and drug makers rebel against it. https://t.co/ylX2jl8o0P,Wed Aug 01 02:26:11 +0000 2018
@FoxNews,53,0.4019,0.136,0.617,0.247,"""This country is a country of second chances. I love America.""

Alice Marie Johnson, the woman whose prison sentenc… https://t.co/362fCPneXw",Wed Aug 01 02:15:51 +0000 2018
@FoxNews,54,-0.7269,0.249,0.7,0.051,"""This system is broken. It needs to be fixed.""

Alice Marie Johnson, the woman whose prison sentence was commuted b… https://t.co/nqIy769dZc",Wed Aug 01 02:06:29 +0000 2018
@FoxNews,55,0.34,0.0,0.833,0.167,"Young girl finds needle in West Virginia McDonald’s play area, nicks finger https://t.co/31pBXG30k9",Wed Aug 01 02:00:01 +0000 2018
@FoxNews,56,0.0,0.0,1.0,0.0,"On Monday, former President @BarackObama and Vice President @JoeBiden grabbed lunch together at Dog Tag Bakery, a W… https://t.co/RynDfAHK5K",Wed Aug 01 01:52:00 +0000 2018
@FoxNews,57,0.5994,0.084,0.599,0.317,"RT @FoxBusiness: US workers see biggest pay, benefit increase in 10 years  https://t.co/GfNtEuafEB",Wed Aug 01 01:43:59 +0000 2018
@FoxNews,58,-0.5719,0.281,0.719,0.0,Dozens who lost homes in Carr Fire still report to work at hospital https://t.co/6PebZMhiZL,Wed Aug 01 01:36:00 +0000 2018
@FoxNews,59,-0.34,0.179,0.821,0.0,Texas mall robbery suspects ID'd as Mexican nationals in US illegally https://t.co/XNkImFZLQG,Wed Aug 01 01:28:00 +0000 2018
@FoxNews,60,-0.7845,0.434,0.566,0.0,Brian Terry murder suspect extradited to the US from Mexico https://t.co/yuLP7lFHHh,Wed Aug 01 01:20:00 +0000 2018
@FoxNews,61,-0.3947,0.158,0.754,0.088,".@AlanDersh on Paul Manafort and his trial: ""Well it's very simple, his crime is being associated with Donald Trump… https://t.co/yLJd7nzCoZ",Wed Aug 01 01:14:07 +0000 2018
@FoxNews,62,0.0,0.0,1.0,0.0,".@ByronYork on funding for the border wall: ""The Speaker of the House, who is leaving Congress at the end of this y… https://t.co/9xgAGikgr0",Wed Aug 01 01:06:54 +0000 2018
@FoxNews,63,0.4215,0.0,0.833,0.167,"Manchester bomber was rescued from Libya years before the @ArianaGrande concert slaughter, reports say. https://t.co/uRVo4rMbFU",Wed Aug 01 00:51:00 +0000 2018
@FoxNews,64,-0.0772,0.126,0.874,0.0,"#CarrFire prompts accidental evacuation of California town, sheriff reveals. https://t.co/Tov3xITOCT",Wed Aug 01 00:46:00 +0000 2018
@FoxNews,65,0.0516,0.118,0.753,0.129,".@POTUS calls for voter ID, teases Iran talks at Florida rally boosting @RepDeSantis and @FLGovScott. https://t.co/yMGYWz7u2U",Wed Aug 01 00:42:01 +0000 2018
@FoxNews,66,-0.5106,0.187,0.739,0.074,"Mueller's team slams Manafort's lavish lifestyle, defense points to ex-colleague Rick Gates as fraud trial begins.… https://t.co/DFScVX2VVx",Wed Aug 01 00:40:38 +0000 2018
@FoxNews,67,0.0,0.0,1.0,0.0,".@POTUS: ""We will never give up, we will never give in, we will never, ever back down and we will never, ever surre… https://t.co/e5JMj1bk8R",Wed Aug 01 00:34:53 +0000 2018
@FoxNews,68,0.5423,0.0,0.8,0.2,".@POTUS: ""With every promise we keep, every record we break, every factory we open, we are restoring American stren… https://t.co/kbwpz4ojuy",Wed Aug 01 00:29:47 +0000 2018
@FoxNews,69,0.4588,0.058,0.796,0.146,".@POTUS: ""Instead of apologizing for America, we're standing up for America. We're standing up for the heroes who p… https://t.co/lpzonR82Fu",Wed Aug 01 00:27:49 +0000 2018
@FoxNews,70,-0.3612,0.135,0.865,0.0,".@POTUS: ""Our fallen warriors are finally coming home to lay at rest in American soil."" https://t.co/burknDjFPr https://t.co/wfR2238eYi",Wed Aug 01 00:21:53 +0000 2018
@FoxNews,71,0.2724,0.0,0.913,0.087,".@POTUS: ""I think our relationship is very good with Chairman Kim and we'll all see how it all works out, but there… https://t.co/bNVcxvQ1E3",Wed Aug 01 00:18:54 +0000 2018
@FoxNews,72,0.34,0.0,0.854,0.146,".@POTUS: ""We're going to have tremendous border security that will include the wall."" https://t.co/burknDjFPr https://t.co/rkCRRnBQdq",Wed Aug 01 00:13:30 +0000 2018
@FoxNews,73,0.4215,0.0,0.823,0.177,".@POTUS: ""It's a lot easier to act presidential than to do what I do."" https://t.co/burknDjFPr https://t.co/kkVr9vCnZE",Wed Aug 01 00:07:39 +0000 2018
@FoxNews,74,0.2716,0.0,0.878,0.122,".@POTUS: ""We're also living by two very important rules— buy American and hire American."" https://t.co/burknDjFPr https://t.co/7vZ9cVxcA9",Wed Aug 01 00:03:06 +0000 2018
@FoxNews,75,0.0,0.0,1.0,0.0,".@POTUS: ""The days of plundering American jobs and American wealth— those days are over."" https://t.co/burknDjFPr https://t.co/2OAWN42V3I",Wed Aug 01 00:01:48 +0000 2018
@FoxNews,76,0.0,0.0,1.0,0.0,".@POTUS: ""You've seen what happens— I've kept my promises."" https://t.co/burknDjFPr https://t.co/pmnQxNaA7n",Tue Jul 31 23:57:23 +0000 2018
@FoxNews,77,0.431,0.0,0.845,0.155,".@POTUS: ""The United States was allowed to truly get ripped off. But we're not going to let that happen— I'm not li… https://t.co/jPrGkDKPV3",Tue Jul 31 23:56:22 +0000 2018
@FoxNews,78,0.0,0.0,1.0,0.0,".@POTUS: ""After years of rebuilding foreign countries, it's time to finally rebuild our country.""… https://t.co/d5jLOTkN9e",Tue Jul 31 23:53:04 +0000 2018
@FoxNews,79,0.6705,0.0,0.744,0.256,".@POTUS on meeting world leaders: ""Everyone that greets me says, 'Hello Mr. President, congratulations on what you'… https://t.co/g5F9odK8lm",Tue Jul 31 23:47:41 +0000 2018
@FoxNews,80,0.4767,0.0,0.659,0.341,".@POTUS: ""America is being respected again."" https://t.co/QCrfY9zg1L",Tue Jul 31 23:45:37 +0000 2018
@FoxNews,81,0.7351,0.0,0.617,0.383,".@POTUS: ""We're in the longest positive job growth streak in history."" https://t.co/VwH5uzSlLZ",Tue Jul 31 23:40:59 +0000 2018
@FoxNews,82,0.3612,0.0,0.872,0.128,".@POTUS: ""We're setting records like never before. Since the election, we have added 3.7 million new jobs."" https://t.co/64xFVsOibH",Tue Jul 31 23:37:48 +0000 2018
@FoxNews,83,0.0772,0.0,0.942,0.058,".@POTUS: ""Just last week, it was announced that the U.S. economy grew at 4.1% last quarter. It was a number that ev… https://t.co/H4Z5djkb1w",Tue Jul 31 23:34:26 +0000 2018
@FoxNews,84,0.8074,0.0,0.49,0.51,".@POTUS: ""Everybody loves Melania... She's doing a fantastic job."" https://t.co/XmDhVfzKR6",Tue Jul 31 23:31:30 +0000 2018
@FoxNews,85,0.6249,0.0,0.76,0.24,".@POTUS: ""'Make America Great Again' only to be replaced by 'Keep America Great.'"" https://t.co/2F7MJrGpoz",Tue Jul 31 23:28:07 +0000 2018
@FoxNews,86,0.6588,0.0,0.761,0.239,"The crowd chants 'USA!' during the ""Make America Great Again"" rally in Tampa, Florida. https://t.co/RqcwWEUVzy",Tue Jul 31 23:22:09 +0000 2018
@FoxNews,87,0.4404,0.0,0.775,0.225,".@RonDeSantisFL: ""We have the strongest economy we've had in years."" https://t.co/3X37eYTFgA",Tue Jul 31 23:18:46 +0000 2018
@FoxNews,88,0.7391,0.0,0.642,0.358,".@RonDeSantisFL: ""I appreciate your support, Mr. President, but I appreciate more the leadership you're showing for… https://t.co/9p8GKTWxr1",Tue Jul 31 23:17:42 +0000 2018
@FoxNews,89,0.0,0.0,1.0,0.0,".@CharlesHurt on @POTUS rally: ""This is where Trump is at his best."" #TheStory https://t.co/0F4QhKu340",Tue Jul 31 23:14:37 +0000 2018
@FoxNews,90,0.0,0.0,1.0,0.0,"NOW: @POTUS holds rally in Tampa, FL https://t.co/IVLaZyudYq",Tue Jul 31 23:11:47 +0000 2018
@FoxNews,91,0.6249,0.0,0.709,0.291,".@POTUS holds a ""Make America Great Again"" rally in Tampa, Florida. https://t.co/Z3dmqw65zV",Tue Jul 31 23:07:58 +0000 2018
@FoxNews,92,0.0,0.0,1.0,0.0,AWAITING: @POTUS rally in Florida https://t.co/Mh9Ot5dRBt,Tue Jul 31 23:02:42 +0000 2018
@FoxNews,93,-0.1779,0.197,0.669,0.134,A @PGE4Me truck was proudly flying an American flag while going to homes damaged by the massive Carr Fire in Califo… https://t.co/QUzg0La7sp,Tue Jul 31 22:54:00 +0000 2018
@FoxNews,94,0.5267,0.0,0.841,0.159,"RT @FoxNewsResearch: → Justice Kennedy retired today after serving for 365 months

→ Longest #SCOTUS Tenures:
—Months Served—
1. Douglas: 4…",Tue Jul 31 22:48:03 +0000 2018
@FoxNews,95,-0.765,0.355,0.645,0.0,"Dry ice left in car leaves 1 dead, 1 in critical condition, according to a report. https://t.co/w2ZMElZXwb",Tue Jul 31 22:47:49 +0000 2018
@FoxNews,96,0.5574,0.0,0.753,0.247,"RT @MikeEmanuelFox: Facebook uncovers sophisticated efforts to disrupt elections - from #SpecialReport:

https://t.co/InR6IwhEym",Tue Jul 31 22:47:21 +0000 2018
@FoxNews,97,-0.2023,0.141,0.859,0.0,Netflix won’t air documentary on controversial Louis Farrakhan after 'internal miscommunication' https://t.co/Qj8ecNZpRW,Tue Jul 31 22:42:16 +0000 2018
@FoxNews,98,-0.5994,0.329,0.671,0.0,"UPDATE: No deaths reported in Mexico plane crash, Durango governor says. https://t.co/NrqXPrEERW",Tue Jul 31 22:35:11 +0000 2018
@FoxNews,99,0.0,0.0,1.0,0.0,A Mexican airliner has crashed near an airport in the northern state of Durango. @JonathanHunt007 has the latest.… https://t.co/wXkM1X2TaW,Tue Jul 31 22:28:44 +0000 2018
@FoxNews,100,-0.5106,0.249,0.751,0.0,JUST IN: Federal judge blocks release of 3D-printed gun plans for the time being. https://t.co/UxE7Y1VdCE,Tue Jul 31 22:25:05 +0000 2018
@FoxNews,101,0.0,0.0,1.0,0.0,Officials say they still do not know what happened to 20-year-old Iowa college student Mollie Tibbetts who vanished… https://t.co/o1OxGp7zp6,Tue Jul 31 22:22:12 +0000 2018
@nytimes,2,0.0,0.0,1.0,0.0,"""The touchpoint with ISIS is not by proximity to the caliphate but through the relationships they make online,"" sai… https://t.co/VAwrV6KNpQ",Wed Aug 01 08:30:08 +0000 2018
@nytimes,3,-0.5423,0.143,0.857,0.0,"RT @nytimesworld: “I don’t think the government realizes how bad the drought is,” one Australian cattle farmer said. “Farmers are past the…",Wed Aug 01 08:15:06 +0000 2018
@nytimes,4,0.0959,0.114,0.759,0.128,"""Among everyone caught up in the #MeToo movement, only Mr. Moonves was so bold — or so reckless — as to start a civ… https://t.co/C91XUrI0So",Wed Aug 01 08:02:02 +0000 2018
@nytimes,5,-0.7713,0.268,0.732,0.0,RT @nytopinion: Exploiting my family by having my sister disown me on state television was by far Iran's most ferocious attempt to shame me…,Wed Aug 01 07:47:02 +0000 2018
@nytimes,6,0.5994,0.0,0.813,0.187,"""You started understanding the life of the people, how they lived, what they thought, who they loved"" https://t.co/D64VSN8vlm",Wed Aug 01 07:32:06 +0000 2018
@nytimes,7,0.7845,0.0,0.615,0.385,China’s Plan to Win Friends and Influence Includes Ski Slopes and Spas https://t.co/xK8ySAhcMY,Wed Aug 01 07:18:31 +0000 2018
@nytimes,8,0.2023,0.0,0.878,0.122,RT @PekingMike: Important story on some pushback against Xi - must read. By ⁦@ChuBailiang⁩  https://t.co/FRa3dyxP4Q,Wed Aug 01 07:18:06 +0000 2018
